9322101,541,7
9322102,509,9
9322103,508,9
9322204,3,2
9321205,492,8
9322206,0,15
9321107,504,3
9322208,511,15
9322209,512,15
9322210,0,15
9322211,507,11
9321112,509,5
9321113,507,8
9321114,0,5
9321215,507,12
9321116,510,8
9321217,511,15
9322218,0,13
9321219,507,13
9322220,511,10
9322121,513,7
9321222,512,16
9321223,0,4
9321124,510,4
9322225,0,4
9321126,508,9
9322127,510,2
9321128,0,5
9321129,510,8
9322230,511,12
9321231,0,11
9321232,510,7
9322133,0,4
9322134,507,6
9322135,515,6
9322136,0,5
9321237,508,16
9321238,511,12
9321139,512,9
9322140,0,5
9321201,557,10
9322102,507,7
9321103,509,4
9321104,510,9
9321105,0,7
9321206,506,8
9321107,0,6
9321108,0,2
9321209,503,11
9322210,508,14
9322211,0,13
9321112,503,6
9322213,512,12
9321214,510,15
9322115,0,7
9322116,502,8
9321117,510,8
9322118,508,8
9321219,510,14
9322220,0,11
9321221,508,12
9322122,511,5
9322223,0,8
9322224,506,15
9321225,507,14
9321126,511,8
9322227,511,13
9322228,511,14
9321229,0,6
9322130,508,8
9322131,508,7
9321132,511,5
9322233,0,11
9322234,508,10
9321135,508,3
9322136,0,4
9322137,509,9
9321238,510,14
9322139,509,7
9321240,0,5
9321101,557,7
9322202,508,11
9321203,0,12
9322104,503,9
9321105,511,2
9322206,510,16
9321207,1,11
9321208,504,16
9322109,511,6
9322210,0,7
9322111,500,7
9322112,509,8
9322113,510,4
9322214,0,5
9321115,0,2
9321116,508,7
9322217,0,7
9321218,0,3
9322219,505,10
9321220,509,7
9321121,0,8
9322122,508,4
9321123,506,8
9322124,511,8
9322125,0,6
9321226,511,16
9322227,0,2
9321128,510,7
9322229,512,14
9321130,0,4
9322231,508,13
9322232,0,9
9321133,508,7
9322134,508,5
9321235,0,7
9321236,509,9
9322137,0,6
9321138,511,7
9321239,510,13
9321240,0,11
9321101,553,6
9321202,510,15
9321103,512,5
9321104,0,6
9321105,505,9
9322206,509,14
9322107,511,8
9322108,509,8
9321109,0,5
9321110,506,3
9322211,0,10
9322112,504,5
9322213,510,13
9322114,0,7
9322215,508,14
9321216,0,8
9321217,512,6
9322218,511,15
9321119,510,8
9321220,0,8
9322121,508,8
9322122,511,5
9322123,510,7
9322224,0,14
9321125,508,9
9322226,511,16
9322227,509,12
9322128,0,3
9322229,511,14
9321130,510,8
9321231,0,6
9321232,511,9
9321133,511,8
9321234,0,9
9322135,501,8
9321236,512,15
9321237,511,13
9321238,509,16
9322139,508,7
9322240,510,15
