9322101,836,9
9322202,478,15
9322203,504,12
9321104,508,16
9321205,509,13
9321206,0,15
9321107,477,5
9321108,508,14
9322209,1,12
9321110,490,5
9322111,509,16
9321112,0,4
9322113,498,15
9322114,512,12
9322215,0,11
9321216,508,8
9322117,507,16
9321118,510,13
9321219,509,15
9321120,0,4
9322121,505,16
9321222,509,14
9322223,509,15
9322224,0,7
9321225,504,14
9321126,508,13
9321227,0,8
9321228,507,8
9321129,0,4
9322130,508,15
9322231,509,15
9321132,510,14
9322133,509,12
9321234,0,11
9322235,510,16
9322136,511,11
9321237,510,16
9322238,511,10
9322239,0,8
9322140,494,15
9321201,558,15
9321202,506,15
9322103,510,6
9322204,0,12
9322105,503,8
9321206,504,11
9322207,0,10
9321208,492,7
9321109,511,13
9321110,0,7
9321211,505,11
9321112,511,16
9321113,0,4
9321214,508,15
9321115,0,3
9322216,0,7
9321117,490,3
9321118,510,15
9322219,511,16
9322120,0,2
9322221,509,15
9321122,0,5
9322123,509,15
9322224,510,16
9322225,509,15
9322226,510,14
9322127,510,16
9322128,0,5
9321129,511,14
9322130,510,15
9322131,510,16
9321232,0,2
9321233,506,16
9321134,512,14
9322235,0,5
9322136,509,14
9322237,509,12
9321238,511,12
9322139,0,3
9321240,0,11
