9322201,526,12
9322202,508,14
9322103,508,15
9321104,508,14
9321105,508,16
9322106,509,15
9322207,1,6
9321108,501,9
9322209,509,12
9321210,0,15
9321211,506,11
9321212,507,7
9322113,510,15
9322114,0,5
9321215,509,15
9321216,0,10
9322117,507,7
9321118,510,13
9322119,0,3
9321120,0,3
9321221,508,14
9322222,510,16
9322223,511,16
9321224,510,16
9322125,0,2
9321126,507,12
9321227,0,6
9322128,509,10
9321129,511,12
9321130,0,3
9321231,0,12
9322232,508,15
9321233,506,7
9322134,510,11
9322135,0,7
9322236,511,16
9322237,512,14
9321138,510,13
9321139,0,6
9322240,508,10
9322101,524,8
