9321101,711,7
9322102,510,5
9322203,1,12
9321204,483,16
9322105,503,8
9322106,489,8
9322107,508,7
9322208,508,14
9321109,1,3
9321110,503,9
9322111,512,9
9321112,510,5
9321113,1,4
9321214,1,5
9322215,0,4
9322216,501,14
9322217,508,12
9321118,507,8
9321219,509,15
9321120,510,8
9322221,509,16
9322122,509,6
9321223,509,15
9321124,509,8
9322225,0,10
9321226,507,15
9321227,511,16
9322228,508,14
9322129,508,6
9321130,509,9
9321231,0,10
9321232,504,12
9321233,507,12
9322234,507,14
9322135,509,6
9322136,0,7
9322137,510,7
9321238,0,7
9321139,507,6
9322240,0,6
