9321101,527,7
9321202,0,9
9322203,502,15
9321104,508,8
9322105,511,7
9321106,512,4
9322207,0,13
9321208,505,15
9321209,509,9
9322210,511,12
9322111,0,6
9322212,506,16
9321113,509,8
9322114,511,9
9322115,510,9
9321216,511,10
9322117,511,9
9322118,0,8
9321119,506,5
9322220,511,15
9321221,0,11
9321122,511,9
9321123,512,2
9322124,0,3
9321225,508,14
9322226,0,6
9321227,509,16
9322228,510,10
9322229,0,10
9321230,509,12
9321231,509,16
9321232,0,7
9322233,506,15
9322134,513,8
9321135,511,7
9321136,511,9
9322137,511,7
9321138,513,7
9322139,0,6
9322240,0,8
9322201,526,12
9321102,509,7
9321103,511,4
9321204,514,15
9322105,0,6
9322206,507,11
9322107,512,9
9321108,0,6
9322209,0,6
9321110,502,3
9322111,509,9
9321212,0,13
9321113,507,3
9322214,0,10
9322215,507,13
9321216,0,5
9321217,508,14
9322118,510,8
9321219,511,16
9321120,511,9
9321121,510,4
9322122,0,5
9321223,512,9
9322124,0,6
9321125,508,8
9321226,510,11
9322127,0,8
9321128,508,7
9322229,509,16
9322130,509,8
9322231,512,12
9321232,0,13
9322233,507,16
9322234,511,14
9322135,513,8
9321236,512,11
9321237,510,15
9322138,0,6
9321139,510,7
9322240,0,7
9321201,528,12
9322102,508,9
9321103,508,6
9321104,510,9
9322205,1,7
9321106,496,6
9321207,512,11
9321108,511,9
9322109,0,6
9321110,507,9
9321211,510,14
9322212,510,15
9322113,510,7
9322214,509,16
9322115,0,7
9322116,510,4
9321117,511,8
9322218,0,12
9321219,503,13
9322120,511,4
9321221,0,12
9321122,510,6
9322223,510,14
9321224,0,9
9322225,509,10
9322226,510,10
9322227,0,7
9322128,509,9
9322129,507,6
9321230,511,13
9321231,0,12
9322132,509,7
9322233,512,14
9321234,510,16
9321235,0,4
9321136,506,5
9321137,513,9
9322138,510,6
9322239,0,13
9321140,508,5
9322201,531,7
9321202,510,16
9321103,508,9
9321204,0,5
9322105,504,7
9322206,507,15
9322107,0,3
9321208,506,16
9322209,509,9
9322210,0,11
9321211,506,9
9322212,0,4
9321213,507,8
9321114,0,4
9322215,510,11
9321116,0,7
9321217,510,15
9322118,511,7
9322119,0,3
9322120,509,7
9322121,513,6
9322222,0,13
9322123,507,9
9321124,512,8
9322225,0,3
9321126,509,5
9321127,511,6
9321228,0,13
9321229,508,15
9322130,510,6
9321131,511,5
9321132,513,8
9322233,515,16
9321234,0,11
9321135,510,7
9322136,510,4
9321137,509,9
9322138,0,7
9321239,510,12
9322240,511,14
